paper_id,Recency,Spec_P,n_ref,n_cite,Cite_per_paper,Auth_collab,CiteScore,Percentile,Percent_Cited,SNIP,SJR
12716,0.0303030303030303,0,0,1,3.0,6,4.8,99,88,2.033,2.883
12725,0.0303030303030303,0,0,7,11.0,2,4.8,99,88,2.033,2.883
13798,0.0303030303030303,1,0,1,2.0,9,4.8,99,88,2.033,2.883
13799,0.0303030303030303,1,0,5,8.307692307692307,2,4.8,99,88,2.033,2.883
13856,0.0303030303030303,1,0,2,2.0,0,4.8,99,88,2.033,2.883
13857,0.0303030303030303,1,0,1,2.0,2,4.8,99,88,2.033,2.883
13858,0.0303030303030303,0,0,1,2.0,2,4.8,99,88,2.033,2.883
13861,0.0303030303030303,1,0,1,7.148351648351648,22,4.8,99,88,2.033,2.883
13863,0.0303030303030303,1,0,2,4.0,0,4.8,99,88,2.033,2.883
13866,0.0303030303030303,1,0,1,2.75,2,4.8,99,88,2.033,2.883
13869,0.0303030303030303,1,0,2,4.125,6,4.8,99,88,2.033,2.883
13874,0.0303030303030303,1,0,1,1.0,0,4.8,99,88,2.033,2.883
13875,0.0303030303030303,0,0,1,3.0,2,4.8,99,88,2.033,2.883
13877,0.0303030303030303,1,0,2,9.666666666666668,2,4.8,99,88,2.033,2.883
13878,0.0303030303030303,1,0,1,5.208333333333333,8,4.8,99,88,2.033,2.883
14099,0.0303030303030303,1,0,11,13.51,14,4.8,99,88,2.033,2.883
14100,0.0303030303030303,1,0,7,13.51,14,4.8,99,88,2.033,2.883
14106,0.0303030303030303,0,0,1,4.5,12,4.8,99,88,2.033,2.883
14107,0.0303030303030303,1,0,5,8.64835164835165,18,4.8,99,88,2.033,2.883
15350,0.0303030303030303,1,0,3,5.076923076923077,9,4.8,99,88,2.033,2.883
15353,0.0303030303030303,1,0,6,19.51,16,4.8,99,88,2.033,2.883
15535,0.0303030303030303,0,0,2,8.0,12,4.8,99,88,2.033,2.883
15538,0.0303030303030303,1,0,11,24.343333333333334,18,4.8,99,88,2.033,2.883
16895,0.0303030303030303,1,0,4,18.333333333333336,20,1.87,70,63,0.937,0.604
16915,0.0303030303030303,0,0,1,13.433333333333335,20,1.87,70,63,0.937,0.604
16939,0.0303030303030303,1,0,1,1.5,2,1.87,70,63,0.937,0.604
17097,0.0303030303030303,0,0,1,0.5,0,1.87,70,63,0.937,0.604
22682,0.03125,1,0,1,8.0,20,4.8,99,88,2.033,2.883
22684,0.03125,0,0,1,2.0,2,4.8,99,88,2.033,2.883
22686,0.03125,1,0,2,4.0,3,4.8,99,88,2.033,2.883
22697,0.03125,0,0,2,4.0,2,4.8,99,88,2.033,2.883
22698,0.03125,1,0,1,7.066666666666667,4,4.8,99,88,2.033,2.883
23169,0.03125,1,0,1,2.666666666666667,4,4.8,99,88,2.033,2.883
23172,0.03125,0,0,1,1.0,0,4.8,99,88,2.033,2.883
23173,0.03125,1,0,1,2.0,2,4.8,99,88,2.033,2.883
23176,0.03125,1,0,1,3.3076923076923075,13,4.8,99,88,2.033,2.883
23180,0.03125,0,0,2,4.0,2,4.8,99,88,2.033,2.883
23184,0.03125,0,0,2,5.5,13,4.8,99,88,2.033,2.883
23185,0.03125,1,0,1,6.76,8,4.8,99,88,2.033,2.883
23190,0.03125,0,0,3,3.0,0,4.8,99,88,2.033,2.883
24331,0.03125,1,0,1,3.0,6,4.8,99,88,2.033,2.883
24918,0.03125,0,0,1,1.5,2,4.8,99,88,2.033,2.883
27420,0.03125,0,0,37,27.5,0,3.23,88,81,1.85,2.047
27422,0.03125,0,0,15,15.0,0,3.23,88,81,1.85,2.047
27427,0.03125,0,0,2,22.25,2,3.23,88,81,1.85,2.047
27428,0.03125,0,0,11,8.666666666666666,29,3.23,88,81,1.85,2.047
27430,0.03125,1,0,1,0.0,0,3.23,88,81,1.85,2.047
27431,0.03125,0,0,10,0.0,0,3.23,88,81,1.85,2.047
27438,0.03125,0,0,3,0.0,0,3.23,88,81,1.85,2.047
27440,0.03125,0,0,1,0.0,0,3.23,88,81,1.85,2.047
27448,0.03125,1,0,4,14.3,18,3.23,88,81,1.85,2.047
27451,0.03125,0,0,9,14.0,18,3.23,88,81,1.85,2.047
27455,0.03125,1,0,1,2.0,6,3.23,88,81,1.85,2.047
27456,0.03125,1,0,2,3.333333333333333,14,3.23,88,81,1.85,2.047
27461,0.03125,1,0,159,184.90378787878788,114,3.23,88,81,1.85,2.047
27465,0.03125,0,0,3,3.0,1,3.23,88,81,1.85,2.047
27468,0.03125,0,0,6,5.5,4,3.23,88,81,1.85,2.047
27469,0.03125,1,0,1,2.5,2,3.23,88,81,1.85,2.047
27470,0.03125,1,0,4,2.090909090909091,8,3.23,88,81,1.85,2.047
27471,0.03125,0,0,3,7.166666666666667,9,3.23,88,81,1.85,2.047
27474,0.03125,0,0,1,1.6666666666666663,4,3.23,88,81,1.85,2.047
27476,0.03125,1,0,1,2.333333333333333,1,3.23,88,81,1.85,2.047
27477,0.03125,1,0,1,2.333333333333333,1,3.23,88,81,1.85,2.047
27478,0.03125,1,0,1,2.0,2,3.23,88,81,1.85,2.047
27651,0.03125,1,0,12,21.785714285714285,32,3.23,88,81,1.85,2.047
27655,0.03125,1,0,1,2.0,2,3.23,88,81,1.85,2.047
27657,0.03125,0,0,2,3.75,12,3.23,88,81,1.85,2.047
27866,0.03125,0,0,1,2.0,2,3.23,88,81,1.85,2.047
27867,0.03125,0,0,1,3.9,0,3.23,88,81,1.85,2.047
27868,0.03125,0,0,3,6.0,2,3.23,88,81,1.85,2.047
27869,0.03125,0,0,5,2.090909090909091,8,3.23,88,81,1.85,2.047
27871,0.03125,1,0,4,12.0,6,3.23,88,81,1.85,2.047
27872,0.03125,1,0,7,14.0,2,3.23,88,81,1.85,2.047
27880,0.03125,0,0,37,37.0,0,3.23,88,81,1.85,2.047
27881,0.03125,0,0,8,11.5,7,3.23,88,81,1.85,2.047
27882,0.03125,0,0,2,4.0,2,3.23,88,81,1.85,2.047
27886,0.03125,0,0,5,5.0,1,3.23,88,81,1.85,2.047
27888,0.03125,0,0,37,5.428571428571429,6,3.23,88,81,1.85,2.047
27890,0.03125,0,0,1,5.9298245614035086,17,3.23,88,81,1.85,2.047
27894,0.03125,1,0,1,4.833333333333333,7,3.23,88,81,1.85,2.047
27895,0.03125,0,0,1,2.0,1,3.23,88,81,1.85,2.047
27897,0.03125,0,0,15,43.43589743589744,40,3.23,88,81,1.85,2.047
27901,0.03125,1,0,2,8.0,12,3.23,88,81,1.85,2.047
27904,0.03125,0,0,1,2.333333333333333,2,3.23,88,81,1.85,2.047
27908,0.03125,1,0,6,33.451298701298704,73,3.23,88,81,1.85,2.047
27909,0.03125,1,0,7,14.0,2,3.23,88,81,1.85,2.047
27912,0.03125,1,0,3,8.0,6,3.23,88,81,1.85,2.047
27913,0.03125,0,0,2,8.576923076923077,22,3.23,88,81,1.85,2.047
27915,0.03125,0,0,1,1.0,0,3.23,88,81,1.85,2.047
28451,0.03125,0,0,1,4.0,12,1.59,65,65,0.772,0.474
31225,0.03125,0,0,105,28.703333333333333,16,3.23,88,81,1.85,2.047
31227,0.03125,0,0,1,7.0,8,3.23,88,81,1.85,2.047
31228,0.03125,1,0,2,2.0,0,3.23,88,81,1.85,2.047
31229,0.03125,0,0,1,1.0,0,3.23,88,81,1.85,2.047
31234,0.03125,1,0,1,1.0,0,3.23,88,81,1.85,2.047
32446,0.03125,0,0,1,2.0,2,4.8,99,88,2.033,2.883
32449,0.03125,0,0,1,10.4,2,4.8,99,88,2.033,2.883
32450,0.03125,1,0,1,2.0,2,4.8,99,88,2.033,2.883
32452,0.03125,1,0,4,15.593333333333334,2,4.8,99,88,2.033,2.883
34720,0.03125,0,0,1,3.0,6,1.59,65,65,0.772,0.474
35532,0.03125,0,0,1,1.0,0,4.8,99,88,2.033,2.883
35538,0.03125,0,0,8,16.0,2,4.8,99,88,2.033,2.883
35539,0.03125,0,0,3,3.0,0,4.8,99,88,2.033,2.883
35540,0.03125,1,0,4,4.0,0,4.8,99,88,2.033,2.883
35546,0.03125,0,0,1,1.0,0,4.8,99,88,2.033,2.883
37621,0.03125,1,0,2,4.0,2,1.59,65,65,0.772,0.474
37963,0.032258064516129,0,0,2,7.5,3,4.8,99,88,2.033,2.883
37966,0.032258064516129,0,0,1,2.0,2,4.8,99,88,2.033,2.883
38029,0.032258064516129,1,0,3,3.0,0,4.8,99,88,2.033,2.883
38033,0.032258064516129,1,0,1,2.0,2,4.8,99,88,2.033,2.883
38085,0.032258064516129,1,0,5,8.307692307692307,18,4.8,99,88,2.033,2.883
38088,0.032258064516129,1,0,3,3.3076923076923075,13,4.8,99,88,2.033,2.883
38302,0.032258064516129,0,0,1,6.75,15,4.8,99,88,2.033,2.883
38437,0.032258064516129,0,0,1,6.148351648351648,32,4.8,99,88,2.033,2.883
38439,0.032258064516129,0,0,3,2.0,4,4.8,99,88,2.033,2.883
38747,0.032258064516129,1,0,2,3.3076923076923075,13,4.8,99,88,2.033,2.883
38751,0.032258064516129,1,0,1,1.0,0,4.8,99,88,2.033,2.883
39257,0.032258064516129,0,0,2,15.593333333333334,26,4.8,99,88,2.033,2.883
39498,0.03125,0,0,1,5.0,28,1.87,70,63,0.937,0.604
39506,0.03125,1,0,1,5.0,28,1.87,70,63,0.937,0.604
39508,0.03125,0,0,1,2.0,2,1.87,70,63,0.937,0.604
39765,0.032258064516129,1,0,2,10.648351648351648,36,4.8,99,88,2.033,2.883
40358,0.032258064516129,0,0,1,2.0,2,4.8,99,88,2.033,2.883
41253,0.032258064516129,0,0,3,3.0,0,4.8,99,88,2.033,2.883
41254,0.032258064516129,1,0,4,7.426666666666666,5,4.8,99,88,2.033,2.883
41378,0.032258064516129,1,0,8,33.33333333333333,29,3.23,88,81,1.85,2.047
41396,0.032258064516129,1,0,2,2.0,0,3.23,88,81,1.85,2.047
41397,0.032258064516129,1,0,1,2.0,2,3.23,88,81,1.85,2.047
41400,0.032258064516129,1,0,1,1.8571428571428568,11,3.23,88,81,1.85,2.047
41882,0.032258064516129,1,0,1,1.0,0,1.59,65,65,0.772,0.474
42113,0.032258064516129,0,0,8,7.071428571428571,23,4.8,99,88,2.033,2.883
42789,0.032258064516129,0,0,2,25.6,15,3.23,88,81,1.85,2.047
42790,0.032258064516129,1,0,1,11.3,8,3.23,88,81,1.85,2.047
42791,0.032258064516129,0,0,10,6.5,0,3.23,88,81,1.85,2.047
42793,0.032258064516129,0,0,1,2.0,2,3.23,88,81,1.85,2.047
42798,0.032258064516129,1,0,3,9.666666666666666,4,3.23,88,81,1.85,2.047
42799,0.032258064516129,1,0,10,28.0,5,3.23,88,81,1.85,2.047
42801,0.032258064516129,0,0,1,3.0,5,3.23,88,81,1.85,2.047
42802,0.032258064516129,1,0,1,3.0,6,3.23,88,81,1.85,2.047
42804,0.032258064516129,0,0,1,3.0,7,3.23,88,81,1.85,2.047
42807,0.032258064516129,0,0,48,34.75,4,3.23,88,81,1.85,2.047
42808,0.032258064516129,1,0,2,2.5,9,3.23,88,81,1.85,2.047
42809,0.032258064516129,1,0,1,5.5,14,3.23,88,81,1.85,2.047
42810,0.032258064516129,1,0,3,13.833333333333334,15,3.23,88,81,1.85,2.047
42816,0.032258064516129,1,0,1,1.0,0,3.23,88,81,1.85,2.047
42819,0.032258064516129,0,0,11,25.8,11,3.23,88,81,1.85,2.047
42820,0.032258064516129,0,0,3,7.0,13,3.23,88,81,1.85,2.047
42821,0.032258064516129,0,0,1,2.0,2,3.23,88,81,1.85,2.047
42824,0.032258064516129,0,0,1,13.615384615384617,20,3.23,88,81,1.85,2.047
42826,0.032258064516129,1,0,2,6.0,6,3.23,88,81,1.85,2.047
42828,0.032258064516129,0,0,19,29.9375,24,3.23,88,81,1.85,2.047
42829,0.032258064516129,0,0,1,2.0,2,3.23,88,81,1.85,2.047
42830,0.032258064516129,1,0,1,2.0,2,3.23,88,81,1.85,2.047
42832,0.032258064516129,0,0,3,3.1818181818181817,2,3.23,88,81,1.85,2.047
42835,0.032258064516129,1,0,10,3.0,4,3.23,88,81,1.85,2.047
43383,0.032258064516129,0,0,1,3.0,0,3.23,88,81,1.85,2.047
43384,0.032258064516129,0,0,4,8.0,2,3.23,88,81,1.85,2.047
43386,0.032258064516129,0,0,3,4.666666666666667,4,3.23,88,81,1.85,2.047
43390,0.032258064516129,1,0,1,0.75,6,3.23,88,81,1.85,2.047
43439,0.032258064516129,0,0,3,6.743589743589744,13,4.8,99,88,2.033,2.883
44188,0.032258064516129,1,0,3,6.5,0,3.23,88,81,1.85,2.047
44190,0.032258064516129,0,0,2,4.0,2,3.23,88,81,1.85,2.047
44191,0.032258064516129,1,0,233,55.47052845528455,205,3.23,88,81,1.85,2.047
46497,0.032258064516129,0,0,3,9.0,14,4.8,99,88,2.033,2.883
47775,0.03125,1,0,1,3.0,6,1.87,70,63,0.937,0.604
48626,0.032258064516129,0,0,4,15.11111111111111,6,3.23,88,81,1.85,2.047
48641,0.032258064516129,0,0,2,8.3,26,3.23,88,81,1.85,2.047
48647,0.032258064516129,1,0,4,4.1,7,3.23,88,81,1.85,2.047
48648,0.032258064516129,1,0,3,5.0,1,3.23,88,81,1.85,2.047
48651,0.032258064516129,0,0,1,3.833333333333333,3,3.23,88,81,1.85,2.047
48655,0.032258064516129,1,0,1,2.375,11,3.23,88,81,1.85,2.047
48657,0.032258064516129,0,0,5,8.263157894736842,14,3.23,88,81,1.85,2.047
48658,0.032258064516129,0,0,1,3.0,6,3.23,88,81,1.85,2.047
48660,0.032258064516129,0,0,1,2.5,6,3.23,88,81,1.85,2.047
48663,0.032258064516129,0,0,2,3.0,4,3.23,88,81,1.85,2.047
48672,0.032258064516129,1,0,1,2.0,2,4.8,99,88,2.033,2.883
48843,0.032258064516129,1,0,1,1.0,4,4.8,99,88,2.033,2.883
48847,0.032258064516129,0,0,39,29.4,6,4.8,99,88,2.033,2.883
49143,0.032258064516129,0,0,1,2.0,2,3.23,88,81,1.85,2.047
49144,0.032258064516129,1,0,251,62.05833333333334,98,3.23,88,81,1.85,2.047
49145,0.032258064516129,1,0,13,27.4375,31,3.23,88,81,1.85,2.047
49147,0.032258064516129,1,0,2,2.0,9,3.23,88,81,1.85,2.047
49149,0.032258064516129,1,0,7,7.333333333333334,5,3.23,88,81,1.85,2.047
49150,0.032258064516129,0,0,5,12.38888888888889,15,3.23,88,81,1.85,2.047
49152,0.032258064516129,1,0,6,16.5,12,3.23,88,81,1.85,2.047
49153,0.032258064516129,1,0,5,16.5,12,3.23,88,81,1.85,2.047
49154,0.032258064516129,0,0,2,2.0,0,3.23,88,81,1.85,2.047
49414,0.032258064516129,0,0,1,3.0,6,1.59,65,65,0.772,0.474
50800,0.032258064516129,1,1,0,0.5,2,1.87,70,63,0.937,0.604
50803,0.032258064516129,0,2,0,0.5,0,1.87,70,63,0.937,0.604
56089,0.0333333333333333,0,0,5,21.75,9,3.23,88,81,1.85,2.047
56093,0.0333333333333333,0,0,1,4.0,8,3.23,88,81,1.85,2.047
56095,0.0333333333333333,1,0,4,2.4,5,3.23,88,81,1.85,2.047
56954,0.0333333333333333,1,0,4,9.25,7,3.23,88,81,1.85,2.047
56956,0.0333333333333333,1,0,85,55.47052845528455,205,3.23,88,81,1.85,2.047
56957,0.0333333333333333,1,0,1,1.8571428571428568,11,3.23,88,81,1.85,2.047
56958,0.0333333333333333,0,0,2,4.9523809523809526,20,3.23,88,81,1.85,2.047
56959,0.0333333333333333,1,0,2,6.666666666666667,4,3.23,88,81,1.85,2.047
56960,0.0333333333333333,0,0,5,37.4,6,3.23,88,81,1.85,2.047
56963,0.0333333333333333,1,0,6,9.785714285714285,14,3.23,88,81,1.85,2.047
60387,0.0333333333333333,1,0,1,6.111111111111111,2,4.8,99,88,2.033,2.883
60469,0.0333333333333333,0,0,2,1.5,1,4.8,99,88,2.033,2.883
60470,0.0333333333333333,0,0,1,11.4,9,4.8,99,88,2.033,2.883
60471,0.0333333333333333,1,0,1,2.0,2,4.8,99,88,2.033,2.883
60472,0.0333333333333333,1,0,1,2.0,2,4.8,99,88,2.033,2.883
60474,0.0333333333333333,0,0,3,11.76,10,4.8,99,88,2.033,2.883
60558,0.0333333333333333,1,0,1,7.2243589743589745,26,4.8,99,88,2.033,2.883
60722,0.0333333333333333,1,0,2,2.0,0,3.23,88,81,1.85,2.047
60726,0.0333333333333333,0,0,1,5.8,3,3.23,88,81,1.85,2.047
60727,0.0333333333333333,0,0,1,1.0,0,3.23,88,81,1.85,2.047
60733,0.0333333333333333,0,0,2,9.3,7,3.23,88,81,1.85,2.047
61111,0.0333333333333333,0,0,2,4.0,2,3.23,88,81,1.85,2.047
61113,0.0333333333333333,1,0,68,70.4288617886179,16,3.23,88,81,1.85,2.047
61117,0.0333333333333333,0,0,10,10.5,3,3.23,88,81,1.85,2.047
61118,0.0333333333333333,1,0,1,7.333333333333334,3,3.23,88,81,1.85,2.047
61121,0.0333333333333333,0,0,4,9.25,5,3.23,88,81,1.85,2.047
61123,0.0333333333333333,0,0,7,20.666666666666664,6,3.23,88,81,1.85,2.047
61124,0.0333333333333333,0,0,52,53.80263157894737,20,3.23,88,81,1.85,2.047
61126,0.0333333333333333,1,0,3,26.0,4,3.23,88,81,1.85,2.047
61130,0.0333333333333333,1,0,8,15.58974358974359,2,3.23,88,81,1.85,2.047
61286,0.0333333333333333,0,0,1,5.307692307692308,18,4.8,99,88,2.033,2.883
61289,0.0333333333333333,1,0,4,5.557692307692308,20,4.8,99,88,2.033,2.883
61290,0.0333333333333333,1,0,12,14.0,4,4.8,99,88,2.033,2.883
61294,0.0333333333333333,1,0,2,1.3333333333333333,1,4.8,99,88,2.033,2.883
61518,0.0333333333333333,1,0,1,5.5,5,3.23,88,81,1.85,2.047
61519,0.0333333333333333,1,0,36,40.27083333333333,4,3.23,88,81,1.85,2.047
61521,0.0333333333333333,1,0,1,5.333333333333334,28,3.23,88,81,1.85,2.047
61524,0.0333333333333333,1,0,11,9.5,3,3.23,88,81,1.85,2.047
61525,0.0333333333333333,0,0,2,4.25,6,3.23,88,81,1.85,2.047
61526,0.0333333333333333,0,0,14,14.0,0,3.23,88,81,1.85,2.047
61527,0.0333333333333333,0,0,1,3.5,11,3.23,88,81,1.85,2.047
61528,0.0333333333333333,0,0,1,3.0,6,3.23,88,81,1.85,2.047
61529,0.0333333333333333,0,0,6,16.5,20,3.23,88,81,1.85,2.047
61530,0.0333333333333333,1,0,1,3.333333333333333,6,3.23,88,81,1.85,2.047
61532,0.0333333333333333,0,0,1,4.0,6,3.23,88,81,1.85,2.047
61533,0.0333333333333333,0,0,1,2.0,2,3.23,88,81,1.85,2.047
62356,0.0333333333333333,0,0,1,4.5,13,4.8,99,88,2.033,2.883
62362,0.0333333333333333,0,0,1,1.5,7,4.8,99,88,2.033,2.883
62757,0.0333333333333333,1,0,1,2.5,2,3.23,88,81,1.85,2.047
62758,0.0333333333333333,1,0,10,40.27083333333333,4,3.23,88,81,1.85,2.047
62759,0.0333333333333333,1,0,1,3.0,6,3.23,88,81,1.85,2.047
62762,0.0333333333333333,0,0,6,42.8859649122807,26,3.23,88,81,1.85,2.047
62825,0.0333333333333333,0,0,1,3.0,6,3.23,88,81,1.85,2.047
62829,0.0333333333333333,1,0,1,1.0,0,3.23,88,81,1.85,2.047
62830,0.0333333333333333,1,0,10,5.8,3,3.23,88,81,1.85,2.047
62831,0.0333333333333333,0,0,1,4.25,2,3.23,88,81,1.85,2.047
63026,0.0333333333333333,1,0,1,2.0,2,4.8,99,88,2.033,2.883
64083,0.0333333333333333,0,0,4,8.0,5,3.23,88,81,1.85,2.047
64086,0.0333333333333333,0,0,3,10.666666666666666,6,3.23,88,81,1.85,2.047
64087,0.0333333333333333,1,0,1,2.833333333333333,10,3.23,88,81,1.85,2.047
64088,0.0333333333333333,0,0,1,3.0,1,3.23,88,81,1.85,2.047
64090,0.0333333333333333,0,0,1,20.5,15,3.23,88,81,1.85,2.047
64092,0.0333333333333333,1,0,3,5.25,7,3.23,88,81,1.85,2.047
64094,0.0333333333333333,0,0,11,3.7142857142857135,0,3.23,88,81,1.85,2.047
64096,0.0333333333333333,0,0,2,4.833333333333334,7,3.23,88,81,1.85,2.047
68950,0.0344827586206896,1,0,5,5.0,0,3.23,88,81,1.85,2.047
68951,0.0344827586206896,1,0,2,11.13888888888889,30,3.23,88,81,1.85,2.047
68952,0.0344827586206896,0,0,3,3.4285714285714284,10,3.23,88,81,1.85,2.047
68953,0.0344827586206896,0,0,1,3.5,8,3.23,88,81,1.85,2.047
68954,0.0344827586206896,1,0,1,2.0,2,3.23,88,81,1.85,2.047
68956,0.0344827586206896,0,0,16,23.77777777777778,30,3.23,88,81,1.85,2.047
68957,0.0344827586206896,0,0,6,5.0,3,3.23,88,81,1.85,2.047
68958,0.0344827586206896,0,0,1,5.2,11,3.23,88,81,1.85,2.047
68960,0.0344827586206896,0,0,2,1.5,0,3.23,88,81,1.85,2.047
68961,0.0344827586206896,1,0,4,10.0,1,3.23,88,81,1.85,2.047
68963,0.0344827586206896,1,0,7,9.055555555555555,4,3.23,88,81,1.85,2.047
68964,0.0344827586206896,0,0,3,2.0,2,3.23,88,81,1.85,2.047
68966,0.0344827586206896,0,0,19,17.583333333333332,7,3.23,88,81,1.85,2.047
68972,0.0344827586206896,0,0,4,18.27777777777778,23,3.23,88,81,1.85,2.047
68976,0.0344827586206896,0,0,1,2.0,2,3.23,88,81,1.85,2.047
68983,0.0344827586206896,1,0,10,15.5,3,3.23,88,81,1.85,2.047
68987,0.0344827586206896,0,0,1,1.0,0,3.23,88,81,1.85,2.047
68992,0.0344827586206896,1,0,1,1.0,0,3.23,88,81,1.85,2.047
69018,0.0344827586206896,0,0,60,15.552631578947368,58,3.23,88,81,1.85,2.047
69019,0.0344827586206896,1,0,2,3.5,3,3.23,88,81,1.85,2.047
69120,0.0344827586206896,1,0,48,66.4,8,3.23,88,81,1.85,2.047
69121,0.0344827586206896,1,0,1,10.5,6,3.23,88,81,1.85,2.047
70788,0.0333333333333333,1,0,5,5.0,12,3.23,88,81,1.85,2.047
70793,0.0333333333333333,0,0,5,7.466666666666667,6,3.23,88,81,1.85,2.047
70794,0.0333333333333333,1,0,3,4.0,3,3.23,88,81,1.85,2.047
70798,0.0333333333333333,0,0,1,7.3,14,3.23,88,81,1.85,2.047
72439,0.0344827586206896,0,0,3,18.03589743589744,36,4.8,99,88,2.033,2.883
72442,0.0344827586206896,1,0,6,9.4,3,4.8,99,88,2.033,2.883
72446,0.0344827586206896,1,0,6,11.4,3,4.8,99,88,2.033,2.883
72449,0.0344827586206896,0,0,2,5.743589743589744,19,4.8,99,88,2.033,2.883
72451,0.0344827586206896,1,0,3,7.2243589743589745,26,4.8,99,88,2.033,2.883
72525,0.0344827586206896,0,0,1,4.0,12,1.87,70,63,0.937,0.604
72888,0.0344827586206896,0,0,2,4.0,2,4.8,99,88,2.033,2.883
72891,0.0344827586206896,1,0,1,15.0,2,4.8,99,88,2.033,2.883
73284,0.0344827586206896,0,0,1,4.5,2,3.23,88,81,1.85,2.047
